Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-04-11;7,00;0,00;1,00;2,00;2,00;1,00;0,00;2,00;0,00;1,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;8,00;2,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-04-25;8,00;8,00;1,00;0,00;2,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2021-05-02;10,00;6,00;1,00;59,00;1,00;0,00;2,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;11,00;5,00;1,00;5,00;1,00;1,00;2,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2021-05-16;17,00;3,00;2,00;2,00;0,00;2,00;2,00;7,00;0,00;1,00;0,00;2,00;3,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00
2021-05-23;17,00;6,00;2,00;0,00;1,00;2,00;2,00;5,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;2,00;2,00;0,00;0,00;0,00
2021-05-30;28,00;8,00;5,00;2,00;1,00;2,00;2,00;2,00;0,00;1,00;0,00;4,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
2021-06-06;31,00;6,00;2,00;6,00;2,00;2,00;2,00;5,00;0,00;1,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
2021-06-13;22,00;4,00;2,00;1,00;5,00;1,00;3,00;2,00;0,00;2,00;0,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2021-06-20;27,00;5,00;3,00;1,00;2,00;3,00;6,00;2,00;0,00;1,00;1,00;2,00;2,00;0,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00
2021-06-27;31,00;9,00;2,00;3,00;3,00;4,00;5,00;5,00;0,00;1,00;2,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;34,00;12,00;2,00;3,00;4,00;3,00;7,00;3,00;1,00;0,00;1,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00
2021-07-11;45,00;3,00;4,00;3,00;3,00;3,00;1,00;5,00;0,00;0,00;1,00;4,00;3,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00
2021-07-18;34,00;4,00;3,00;4,00;4,00;3,00;8,00;7,00;0,00;0,00;0,00;4,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;43,00;9,00;4,00;3,00;3,00;2,00;3,00;6,00;0,00;2,00;0,00;6,00;6,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00
