Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2021-03-07;0,00;0,00;0,00;14,00;0,00;13,00;0,00;0,00;0,00;0,00;7,00;26,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;7,00
2021-03-14;26,00;26,00;13,00;13,00;0,00;39,00;13,00;0,00;0,00;0,00;12,00;50,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;13,00;13,00
2021-03-21;14,00;14,00;14,00;0,00;0,00;44,33;0,00;0,00;0,00;0,00;14,00;40,00;0,00;0,00;0,00;30,33;0,00;14,00;0,00;0,00;28,00
2021-03-28;29,00;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;29,00;29,00;0,00;0,00;0,00;14,50;14,50;0,00;15,47;0,00;0,00
2021-04-04;55,00;28,00;14,00;14,00;0,00;12,69;0,00;0,00;0,00;14,26;14,26;26,48;0,00;12,69;0,00;27,50;0,00;0,00;28,45;0,00;13,28
2021-04-11;14,00;14,00;14,00;0,00;14,00;74,67;0,00;0,00;0,00;0,00;0,00;54,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;14,00;70,00;0,00;14,00;0,00;14,00;14,00;14,00;14,00;0,00;40,25
2021-04-25;0,00;14,00;0,00;14,00;0,00;13,00;0,00;6,00;6,00;7,00;7,00;7,00;0,00;0,00;0,00;6,00;0,00;7,00;0,00;0,00;15,00
2021-05-02;13,00;27,00;0,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;41,17;56,33;0,00;0,00;13,00;26,00;0,00;0,00;13,00;0,00;0,00
2021-05-09;56,00;42,00;14,00;0,00;14,00;71,08;28,00;0,00;0,00;14,52;41,48;56,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;40,00;27,00;27,00;13,00;0,00;52,63;40,00;12,63;12,63;26,00;14,00;14,00;0,00;12,63;0,00;40,00;12,63;0,00;26,67;13,33;13,33
2021-05-23;0,00;0,00;28,00;70,00;0,00;26,00;7,00;7,00;13,00;7,00;20,00;41,00;0,00;0,00;0,00;20,00;0,00;0,00;15,00;7,00;7,00
2021-05-30;28,00;14,00;28,00;14,00;0,00;71,08;28,00;0,00;0,00;14,00;82,00;28,00;14,00;0,00;0,00;58,15;15,08;13,07;13,07;0,00;13,07
2021-06-06;56,00;28,00;14,00;42,00;14,00;43,08;15,08;0,00;0,00;0,00;56,00;85,04;0,00;0,00;0,00;15,08;0,00;28,00;13,07;0,00;0,00
2021-06-13;41,00;14,00;14,00;55,00;0,00;112,21;0,00;0,00;0,00;0,00;0,00;67,65;0,00;0,00;0,00;138,11;0,00;26,09;0,00;0,00;41,00
2021-06-20;28,00;14,00;14,00;14,00;0,00;71,08;15,08;0,00;15,08;14,00;42,00;54,00;0,00;0,00;0,00;114,15;0,00;0,00;56,00;0,00;41,07
2021-06-27;99,00;85,00;0,00;14,00;14,00;42,13;27,38;0,00;42,13;0,00;72,19;156,75;0,00;0,00;0,00;58,11;0,00;13,33;13,33;0,00;57,12
2021-07-04;44,00;44,00;15,00;15,00;15,00;146,67;29,33;0,00;44,00;14,00;44,00;116,00;14,00;14,67;29,33;29,33;0,00;15,30;15,30;44,00;44,00
2021-07-11;91,00;46,00;0,00;30,00;0,00;91,00;29,63;0,00;44,44;14,16;44,49;135,49;14,16;14,81;0,00;44,44;14,81;0,00;60,67;30,33;0,00
2021-07-18;52,00;34,00;0,00;0,00;52,00;86,67;17,33;17,33;0,00;0,00;52,00;156,00;16,64;0,00;17,33;158,17;34,67;34,67;69,33;0,00;34,67
2021-07-25;36,00;18,00;18,00;0,00;0,00;19,06;0,00;0,00;0,00;0,00;0,00;142,00;0,00;0,00;0,00;72,00;19,06;36,00;18,95;0,00;36,00
