Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-08-23;40,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;53,00;0,00;0,00;0,00;8,00;0,00;4,00;0,00;0,00;8,00;0,00;4,00;12,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;49,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;33,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;4,00;12,00;0,00;4,00;0,00;8,00;0,00;0,00;4,00;8,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;44,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;25,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;8,00;8,00;4,00;8,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;55,00;9,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;48,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;52,00;4,00;0,00;0,00;0,00;9,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;21,00;4,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
