Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-05-24;30,00;12,00;0,00;7,00;6,00;2,00;14,00;9,00;1,00;0,00;2,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00
2020-05-31;36,00;10,00;2,00;7,00;1,00;2,00;8,00;4,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;2,00
2020-06-07;45,00;16,00;1,00;8,00;1,00;2,00;6,00;2,00;1,00;2,00;0,00;1,00;2,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-06-14;62,00;20,00;1,00;12,00;1,00;2,00;14,00;9,00;2,00;0,00;2,00;2,00;1,00;0,00;1,00;1,00;2,00;1,00;0,00;0,00;1,00
2020-06-21;43,00;10,00;7,00;7,00;7,00;2,00;10,00;10,00;2,00;0,00;0,00;2,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;1,00
2020-06-28;37,00;19,00;1,00;11,00;1,00;5,00;5,00;2,00;1,00;0,00;2,00;4,00;2,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00
2020-07-05;38,00;12,00;2,00;12,00;0,00;5,00;12,00;4,00;2,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00
2020-07-12;43,00;10,00;6,00;16,00;2,00;1,00;12,00;14,00;6,00;1,00;0,00;7,00;1,00;0,00;1,00;2,00;1,00;1,00;0,00;0,00;2,00
2020-07-19;52,00;14,00;0,00;20,00;5,00;5,00;14,00;9,00;5,00;0,00;4,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2020-07-26;47,00;11,00;3,00;15,00;4,00;1,00;10,00;9,00;4,00;3,00;0,00;3,00;3,00;1,00;0,00;4,00;3,00;1,00;0,00;0,00;1,00
2020-08-02;53,00;14,00;2,00;7,00;1,00;4,00;10,00;17,00;1,00;0,00;1,00;5,00;1,00;0,00;0,00;2,00;2,00;1,00;0,00;0,00;0,00
2020-08-09;61,00;16,27;1,02;14,23;2,03;4,00;11,00;5,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-08-16;40,00;6,00;4,00;13,00;4,00;2,00;6,00;2,00;2,00;0,00;6,00;2,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;41,00;8,00;4,00;11,00;20,00;1,00;11,00;5,00;2,00;0,00;0,00;1,00;4,00;1,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00
2020-08-30;44,00;15,00;0,00;12,00;6,00;6,00;13,00;7,00;0,00;0,00;4,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00
2020-09-06;47,00;10,22;6,13;13,28;1,02;0,00;13,00;5,00;0,00;0,00;1,00;2,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00
2020-09-13;45,00;14,32;0,00;9,20;3,07;0,00;8,00;3,00;1,00;0,00;2,00;3,00;2,00;1,00;0,00;5,00;0,00;0,00;0,00;0,00;2,00
2020-09-20;43,00;11,00;0,00;12,00;0,00;4,00;15,00;4,00;1,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;50,00;12,00;0,00;16,00;1,00;2,00;16,00;6,00;1,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
2020-10-04;44,00;13,00;0,00;14,00;1,00;1,00;13,00;8,00;1,00;0,00;0,00;3,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;45,00;15,00;1,00;11,00;3,00;1,00;21,00;5,00;1,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00
2020-10-18;40,00;14,00;1,00;4,00;6,00;0,00;3,00;7,00;1,00;0,00;6,00;4,00;0,00;0,00;0,00;4,00;1,00;1,00;0,00;1,00;0,00
2020-10-25;54,00;8,00;0,00;8,00;6,00;1,00;11,00;7,00;0,00;0,00;1,00;4,00;0,00;0,00;1,00;3,00;0,00;1,00;0,00;1,00;1,00
2020-11-01;40,00;15,00;0,00;9,00;2,00;5,00;5,00;5,00;2,00;0,00;3,00;2,00;1,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00
2020-11-08;58,00;9,00;3,00;9,00;0,00;3,00;15,00;8,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
2020-11-15;64,00;13,21;0,00;8,13;3,05;1,00;14,00;5,00;1,00;1,00;5,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;39,00;10,00;3,00;8,00;4,00;4,00;11,00;12,00;1,00;0,00;1,00;3,00;0,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;1,00
2020-11-29;44,00;13,00;0,00;13,00;1,00;4,00;12,00;5,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
