Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-08-16;90,00;9,00;9,00;4,00;9,00;9,00;0,00;0,00;0,00;4,00;9,00;0,00;9,00;0,00;13,00;0,00;4,00;0,00;4,00;0,00;9,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00
2020-08-23;55,00;21,00;13,00;4,00;8,00;0,00;8,00;8,00;4,00;4,00;17,00;0,00;0,00;8,00;21,00;4,00;0,00;0,00;21,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-08-30;33,00;8,00;16,00;0,00;8,00;4,00;4,00;8,00;0,00;12,00;4,00;4,00;8,00;0,00;21,00;0,00;0,00;4,00;8,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00
2020-09-06;45,00;12,00;8,00;12,00;8,00;4,00;0,00;4,00;0,00;4,00;8,00;0,00;8,00;0,00;8,00;0,00;0,00;0,00;21,00;0,00;8,00;0,00;0,00;8,00;4,00;0,00;0,00;4,00
2020-09-13;40,00;8,00;8,00;12,00;12,00;0,00;4,00;4,00;0,00;8,00;4,00;0,00;4,00;0,00;8,00;0,00;0,00;4,00;36,00;8,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;45,00;16,00;4,00;0,00;8,00;0,00;4,00;4,00;0,00;4,00;8,00;0,00;4,00;0,00;12,00;0,00;4,00;4,00;16,00;0,00;8,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00
2020-09-27;26,00;18,00;22,00;4,00;4,00;4,00;4,00;0,00;0,00;4,00;9,00;0,00;22,00;0,00;4,00;0,00;0,00;0,00;9,00;9,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;40,00;13,00;13,00;9,00;4,00;13,00;4,00;4,00;4,00;0,00;9,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;13,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;39,00;19,00;10,00;0,00;0,00;10,00;5,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;59,00;10,00;20,00;5,00;25,00;10,00;0,00;5,00;5,00;5,00;10,00;0,00;0,00;0,00;20,00;0,00;5,00;0,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00
2020-10-25;39,00;20,00;15,00;5,00;0,00;10,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;10,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00
2020-11-01;49,00;20,00;20,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;16,00;4,00;0,00;0,00;4,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;55,00;9,00;9,00;5,00;23,00;5,00;9,00;18,00;0,00;5,00;0,00;0,00;9,00;5,00;0,00;0,00;0,00;0,00;5,00;9,00;9,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00
2020-11-15;58,00;14,00;10,00;0,00;0,00;24,00;0,00;10,00;0,00;5,00;10,00;5,00;0,00;0,00;10,00;5,00;5,00;5,00;0,00;0,00;15,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2020-11-22;54,00;15,00;0,00;10,00;5,00;0,00;10,00;5,00;0,00;5,00;10,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;65,00;0,00;5,00;5,00;5,00;0,00;5,00;5,00;0,00;9,00;5,00;5,00;5,00;0,00;5,00;5,00;5,00;0,00;5,00;5,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;38,00;9,00;5,00;0,00;14,00;0,00;0,00;0,00;5,00;0,00;9,00;5,00;5,00;0,00;28,00;0,00;0,00;0,00;0,00;14,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;77,00;5,00;0,00;10,00;5,00;0,00;0,00;10,00;5,00;5,00;10,00;0,00;10,00;0,00;24,00;10,00;0,00;0,00;5,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;36,00;20,00;10,00;5,00;10,00;10,00;5,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;15,00;0,00;5,00;10,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;29,00;15,00;10,00;10,00;5,00;0,00;15,00;10,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;10,00;10,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2021-01-03;55,00;5,00;5,00;0,00;9,00;5,00;5,00;0,00;0,00;5,00;5,00;0,00;0,00;5,00;14,00;0,00;0,00;0,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;70,00;5,00;28,00;9,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;23,00;5,00;0,00;0,00;23,00;9,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
