Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-12-20;34,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,40;34,00;0,00;0,00;6,80;27,20;0,00;0,00;7,00;7,00;20,00
2020-12-27;26,00;19,00;19,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;26,00;65,87;0,00;0,00;0,00;39,00;0,00;0,00;6,00;0,00;0,00
2021-01-03;36,00;12,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;11,45;11,45;40,91;0,00;0,00;0,00;52,36;0,00;0,00;0,00;0,00;12,00
2021-01-10;67,00;6,00;24,00;6,00;0,00;12,00;0,00;0,00;6,00;6,70;0,00;36,85;0,00;0,00;0,00;30,15;0,00;0,00;12,00;6,00;6,00
2021-01-17;24,00;6,00;6,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;17,60;52,80;0,00;0,00;0,00;54,86;0,00;6,00;6,00;0,00;6,00
2021-01-24;55,00;24,00;24,00;6,00;0,00;12,00;0,00;0,00;0,00;6,67;23,33;36,67;0,00;0,00;0,00;51,56;0,00;0,00;0,00;6,00;0,00
2021-01-31;61,00;0,00;18,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;6,59;29,68;0,00;6,78;6,78;44,06;0,00;0,00;6,00;6,00;0,00
2021-02-07;37,00;6,00;18,00;12,00;0,00;6,00;6,00;0,00;0,00;0,00;11,77;37,00;0,00;0,00;0,00;23,55;0,00;0,00;6,00;6,00;0,00
2021-02-14;31,00;6,00;6,00;19,00;0,00;6,00;0,00;0,00;6,00;11,42;17,95;35,89;0,00;13,78;0,00;58,56;0,00;0,00;6,00;0,00;13,00
2021-02-21;38,00;13,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;25,91;57,00;0,00;0,00;0,00;69,09;0,00;0,00;6,00;0,00;12,00
2021-02-28;31,00;0,00;19,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;6,53;48,95;6,53;0,00;0,00;58,56;0,00;0,00;6,00;13,00;0,00
2021-03-07;63,00;12,00;0,00;6,00;0,00;6,00;0,00;6,00;6,00;0,00;11,92;51,08;0,00;0,00;0,00;36,47;0,00;0,00;0,00;0,00;12,00
2021-03-14;35,00;12,00;6,00;6,00;0,00;6,00;0,00;0,00;6,00;0,00;16,67;63,33;0,00;0,00;0,00;35,00;0,00;0,00;0,00;0,00;12,00
2021-03-21;56,00;19,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;37,33;25,45;0,00;6,59;0,00;42,82;0,00;0,00;6,00;0,00;12,00
2021-03-28;31,00;6,00;6,00;6,00;6,00;6,00;6,00;0,00;0,00;0,00;31,00;60,37;0,00;0,00;0,00;65,44;0,00;0,00;0,00;0,00;6,00
2021-04-04;32,00;6,00;6,00;6,00;0,00;32,00;0,00;0,00;13,00;0,00;18,53;50,53;0,00;7,11;7,11;60,44;0,00;0,00;13,00;6,00;13,00
2021-04-11;38,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;6,00;6,91;19,00;89,82;12,09;13,82;0,00;44,91;0,00;0,00;6,00;6,00;0,00
2021-04-18;51,00;19,00;6,00;6,00;0,00;6,00;6,00;6,00;13,00;0,00;49,35;80,61;0,00;0,00;0,00;85,00;0,00;0,00;13,00;0,00;6,00
2021-04-25;25,00;0,00;13,00;0,00;0,00;13,00;6,00;0,00;0,00;0,00;11,67;68,33;0,00;0,00;0,00;34,38;6,25;0,00;0,00;0,00;0,00
2021-05-02;51,00;0,00;0,00;6,00;0,00;13,00;19,00;0,00;0,00;6,80;25,50;90,10;0,00;6,80;0,00;57,80;0,00;6,00;0,00;25,00;0,00
2021-05-09;52,00;6,00;19,00;6,00;6,00;13,00;0,00;6,00;19,00;0,00;45,29;115,74;0,00;13,87;13,87;72,80;0,00;0,00;13,00;0,00;19,00
2021-05-16;45,00;13,00;13,00;6,00;0,00;19,00;0,00;0,00;19,00;13,33;25,00;76,67;6,67;6,43;0,00;112,50;0,00;0,00;0,00;6,00;0,00
2021-05-23;39,00;6,00;13,00;0,00;6,00;19,00;0,00;6,00;26,00;0,00;13,57;91,57;0,00;0,00;6,50;26,00;0,00;0,00;6,00;6,00;19,00
2021-05-30;52,00;7,00;20,00;13,00;0,00;26,00;0,00;0,00;20,00;0,00;13,42;38,58;0,00;0,00;0,00;113,75;0,00;0,00;13,00;7,00;13,00
2021-06-06;45,00;6,00;6,00;0,00;0,00;19,00;0,00;0,00;0,00;6,67;25,00;63,33;6,67;0,00;0,00;48,21;0,00;0,00;0,00;0,00;19,00
2021-06-13;45,00;32,00;19,00;0,00;0,00;13,00;0,00;0,00;19,00;13,33;13,33;108,33;0,00;6,92;6,92;107,31;0,00;6,00;6,00;0,00;6,00
2021-06-20;13,00;6,00;0,00;0,00;0,00;13,00;0,00;0,00;19,00;0,00;24,38;87,75;0,00;0,00;0,00;39,00;0,00;0,00;6,00;13,00;6,00
2021-06-27;84,00;39,00;0,00;19,00;0,00;32,00;0,00;6,00;6,00;6,72;20,16;168,00;6,72;0,00;0,00;63,84;0,00;0,00;19,00;19,00;19,00
2021-07-04;53,00;7,00;7,00;7,00;0,00;7,00;13,00;13,00;7,00;0,00;39,75;59,63;6,63;13,25;0,00;119,25;6,63;0,00;13,00;0,00;20,00
2021-07-11;19,00;6,00;26,00;0,00;0,00;32,00;6,00;0,00;6,00;0,00;46,64;79,45;0,00;0,00;0,00;34,83;0,00;0,00;6,00;6,00;6,00
2021-07-18;66,00;7,00;33,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;27,08;66,00;0,00;0,00;0,00;95,70;0,00;0,00;0,00;7,00;0,00
2021-07-25;65,00;13,00;19,00;13,00;6,00;19,00;6,00;0,00;0,00;0,00;0,00;58,33;0,00;0,00;0,00;85,53;6,84;0,00;19,00;6,00;13,00
2021-08-01;65,00;20,00;20,00;7,00;7,00;7,00;0,00;7,00;7,00;0,00;31,67;65,00;0,00;0,00;0,00;58,50;6,50;0,00;13,00;13,00;0,00
2021-08-08;59,00;26,00;0,00;13,00;0,00;20,00;0,00;0,00;0,00;0,00;38,77;72,49;0,00;6,56;0,00;88,50;6,56;0,00;7,00;13,00;26,00
2021-08-15;65,00;13,00;33,00;13,00;0,00;26,00;0,00;0,00;0,00;0,00;25,00;58,33;0,00;0,00;6,84;58,16;6,84;7,00;7,00;7,00;0,00
2021-08-22;33,00;0,00;13,00;7,00;0,00;7,00;0,00;0,00;7,00;6,95;27,79;46,89;0,00;0,00;0,00;52,80;6,60;0,00;0,00;0,00;7,00
2021-08-29;8,00;0,00;15,00;8,00;0,00;8,00;0,00;0,00;8,00;0,00;28,80;57,60;6,40;8,00;0,00;56,00;8,00;0,00;8,00;8,00;8,00
