Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-07-12;15,00;15,00;47,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;72,86;42,86;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;15,00
2020-07-19;30,00;46,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;0,00;0,00;0,00;106,88;0,00;0,00;0,00;0,00;0,00
2020-07-26;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;28,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;15,00
2020-08-02;0,00;8,00;8,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;35,00;0,00;0,00;0,00;49,00;0,00;0,00;45,00;0,00;0,00
2020-08-09;33,00;33,00;16,50;0,00;0,00;16,00;0,00;0,00;16,00;0,00;15,40;81,40;0,00;16,50;0,00;33,00;0,00;0,00;16,00;0,00;0,00
2020-08-16;0,00;32,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;29,00;0,00;0,00;0,00;26,00;0,00;16,00;0,00;0,00;0,00
2020-08-23;15,00;47,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;15,00;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;14,00;72,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;106,00;0,00;0,00;14,00;26,25;0,00;0,00;0,00;14,00;0,00
2020-09-06;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;31,00;0,00;0,00;14,00;0,00;0,00
2020-09-13;29,00;42,53;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;15,62;29,00;0,00;0,00;15,47;15,47;0,00;0,00;0,00;0,00;0,00
2020-09-20;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;29,00;0,00;0,00
