Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2021-06-13;45,00;64,29;0,00;6,43;22,50;18,00;6,00;0,00;9,00;9,00;6,00;0,00;0,00
2021-06-20;33,00;75,00;0,00;18,00;18,00;15,00;12,00;0,00;3,00;3,00;6,00;6,00;3,00
2021-06-27;39,00;100,75;0,00;16,25;29,25;24,00;15,00;0,00;6,00;6,00;6,00;0,00;9,00
2021-07-04;47,00;125,33;0,00;28,20;15,67;28,00;9,00;0,00;6,00;19,00;3,00;0,00;3,00
2021-07-11;38,00;126,67;0,00;22,17;15,83;22,00;9,00;6,00;3,00;0,00;0,00;3,00;3,00
2021-07-18;50,00;137,50;0,00;21,88;37,50;18,00;11,00;7,00;4,00;4,00;11,00;4,00;0,00
2021-07-25;59,00;121,11;3,11;27,95;31,05;28,00;7,00;0,00;0,00;10,00;7,00;3,00;7,00
2021-08-01;51,00;108,38;6,38;44,63;28,69;24,00;10,00;17,00;7,00;17,00;3,00;3,00;0,00
2021-08-08;52,00;123,50;0,00;45,50;29,25;10,00;10,00;0,00;0,00;0,00;10,00;7,00;3,00
2021-08-15;13,00;100,75;6,50;35,75;26,00;10,00;10,00;3,00;0,00;3,00;6,00;0,00;0,00
2021-08-22;51,00;95,63;3,19;28,69;31,88;17,00;13,00;3,00;0,00;10,00;0,00;10,00;3,00
2021-08-29;30,00;126,67;0,00;10,00;10,00;20,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00
2021-09-05;46,00;116,53;3,07;33,73;15,33;3,00;10,00;3,00;0,00;0,00;0,00;3,00;7,00
2021-09-12;47,00;128,47;0,00;6,27;40,73;4,00;14,00;4,00;0,00;4,00;4,00;7,00;0,00
