Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-04-04;3,00;9,00;6,00;0,00;3,00;7,00;7,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;10,00;13,00;3,00;3,00;3,00;0,00;7,00;7,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;7,00;11,67;7,00;3,50;15,17;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;3,00;19,00;12,00;13,00;6,00;3,00;0,00;7,00;0,00;0,00;0,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;32,00;16,00;25,60;6,40;12,80;16,00;6,00;6,00;3,00;3,00;0,00;3,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;30,00;23,57;26,79;13,93;0,00;17,00;7,00;3,00;7,00;0,00;3,00;0,00;3,00;3,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;42,00;12,60;18,90;0,00;6,30;10,00;3,00;0,00;3,00;10,00;3,00;3,00;7,00;0,00;3,00;3,00;6,00;0,00;3,00;0,00;0,00
2021-05-23;31,00;10,69;6,41;0,00;10,69;7,00;0,00;0,00;3,00;7,00;3,00;7,00;3,00;10,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00
2021-05-30;48,00;20,27;13,87;20,27;13,87;7,00;0,00;3,00;0,00;0,00;7,00;3,00;7,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;27,00;3,24;27,00;10,80;6,48;10,00;0,00;7,00;7,00;3,00;7,00;7,00;3,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;44,00;20,39;26,83;26,83;17,17;10,00;7,00;3,00;3,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00
2021-06-20;41,00;44,24;41,00;14,03;26,97;10,00;7,00;7,00;7,00;0,00;3,00;7,00;10,00;3,00;0,00;0,00;3,00;3,00;0,00;3,00;0,00
2021-06-27;24,00;22,96;36,52;13,57;13,57;10,00;10,00;7,00;3,00;14,00;0,00;3,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;3,00
2021-07-04;62,00;57,72;24,59;21,38;39,55;36,00;4,00;18,00;7,00;4,00;4,00;11,00;7,00;11,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00
2021-07-11;60,00;22,50;45,00;26,79;34,29;64,00;15,00;22,00;0,00;4,00;7,00;8,00;8,00;0,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00
2021-07-18;29,00;37,59;33,30;24,70;29,00;38,00;25,00;4,00;8,00;21,00;4,00;13,00;8,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2021-07-25;61,00;37,46;22,47;22,47;31,04;46,00;11,00;23,00;4,00;8,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2021-08-01;39,00;22,75;34,67;31,42;23,83;12,00;4,00;34,00;11,00;11,00;8,00;8,00;15,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2021-08-08;51,00;19,53;70,53;7,60;23,87;39,00;8,00;12,00;4,00;12,00;0,00;4,00;8,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00
2021-08-15;53,00;33,53;30,29;34,61;19,47;8,00;22,00;11,00;7,00;0,00;4,00;0,00;4,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00
2021-08-22;39,00;23,19;23,19;7,38;27,41;8,00;8,00;16,00;0,00;12,00;0,00;8,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00
2021-08-29;55,00;26,96;19,41;11,86;16,18;4,00;4,00;0,00;0,00;4,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2021-09-05;45,00;20,36;11,79;8,57;20,36;4,00;0,00;8,00;4,00;12,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00
2021-09-12;14,00;0,00;22,62;4,31;18,31;5,00;0,00;5,00;5,00;5,00;0,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00
