Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2021-02-07;13,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;84,50;35,75;0,00;0,00;13,00;23,83;13,00;0,00;13,00;0,00;13,00
2021-02-14;67,00;27,00;0,00;0,00;0,00;27,00;0,00;0,00;0,00;0,00;14,11;81,11;0,00;0,00;14,36;52,64;0,00;0,00;0,00;12,76;12,76
2021-02-21;40,00;40,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,55;14,55;0,00;0,00;14,12;25,88;0,00;12,80;40,00;0,00;12,80
2021-02-28;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;13,00;0,00;7,00;4,00;0,00;0,00;0,00;6,00;0,00;0,00;8,00;0,00;17,00
2021-03-07;40,00;40,00;40,00;0,00;0,00;0,00;0,00;13,00;0,00;25,45;0,00;14,55;0,00;0,00;0,00;55,00;12,50;0,00;12,80;0,00;40,00
2021-03-14;0,00;13,00;25,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;25,00;0,00;0,00;0,00;5,00;0,00;0,00;24,00;0,00;8,00
2021-03-21;0,00;14,00;0,00;27,00;0,00;14,00;0,00;0,00;0,00;4,00;8,00;4,00;0,00;0,00;0,00;11,00;0,00;0,00;8,00;0,00;0,00
2021-03-28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;4,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;19,00;0,00;0,00
2021-04-04;14,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;14,00;0,00;70,00;42,00;0,00;0,00;0,00;39,67;14,00;0,00;26,44;0,00;0,00
2021-04-11;13,00;0,00;13,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;48,75;0,00;0,00;0,00;41,60;0,00;0,00;26,00;0,00;40,63
2021-04-18;13,00;13,00;0,00;0,00;0,00;27,00;0,00;0,00;13,00;0,00;35,75;13,00;0,00;0,00;13,00;0,00;13,00;0,00;13,00;0,00;0,00
2021-04-25;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;6,00;0,00;8,00;0,00;0,00
2021-05-02;13,00;13,00;26,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;68,25;0,00;0,00;0,00;54,60;13,00;0,00;26,00;0,00;0,00
2021-05-09;27,00;14,00;27,00;14,00;0,00;14,00;0,00;0,00;0,00;13,50;64,13;64,13;0,00;0,00;14,73;68,73;0,00;12,71;27,00;0,00;0,00
2021-05-16;52,00;26,00;13,00;0,00;0,00;13,00;0,00;0,00;0,00;13,87;62,40;38,13;0,00;0,00;0,00;37,82;26,00;13,00;39,00;0,00;0,00
2021-05-23;14,00;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;66,50;94,50;0,00;0,00;0,00;39,67;14,00;0,00;14,00;0,00;26,44
2021-05-30;0,00;0,00;0,00;0,00;0,00;15,00;0,00;30,00;0,00;0,00;25,00;29,00;0,00;0,00;0,00;30,00;12,00;0,00;28,00;0,00;18,00
2021-06-06;55,00;55,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;106,56;65,31;0,00;0,00;0,00;136,30;26,30;14,14;40,86;0,00;14,14
2021-06-13;57,00;42,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;57,00;128,25;14,25;0,00;14,25;97,38;28,50;0,00;57,00;0,00;14,66
2021-06-20;84,00;28,00;0,00;0,00;0,00;57,00;14,00;0,00;0,00;14,00;126,00;126,00;0,00;14,40;0,00;84,00;28,80;0,00;98,26;0,00;14,26
2021-06-27;28,00;14,00;14,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;98,00;126,00;0,00;0,00;0,00;165,67;28,00;0,00;28,00;14,00;42,00
2021-07-04;72,00;72,00;14,00;0,00;0,00;43,00;0,00;0,00;0,00;14,40;144,00;129,60;0,00;0,00;0,00;144,00;43,20;0,00;28,80;14,40;14,40
2021-07-11;29,00;29,00;0,00;15,00;0,00;44,00;15,00;0,00;0,00;0,00;148,63;134,13;0,00;0,00;0,00;132,92;29,00;0,00;29,00;14,50;14,50
2021-07-18;46,00;31,00;31,00;0,00;0,00;15,00;0,00;15,00;15,00;31,85;46,00;60,15;0,00;14,53;0,00;92,00;31,47;0,00;46,00;15,86;15,86
2021-07-25;46,00;61,00;15,00;0,00;15,00;61,00;0,00;0,00;0,00;0,00;92,00;92,00;0,00;0,00;14,53;60,53;46,00;0,00;76,14;0,00;0,00
2021-08-01;46,00;15,00;15,00;0,00;0,00;15,00;0,00;15,00;31,00;0,00;92,00;106,15;0,00;0,00;0,00;92,00;31,47;15,86;92,00;0,00;15,86
2021-08-08;0,00;32,00;16,00;16,00;0,00;16,00;16,00;0,00;16,00;4,00;22,00;22,00;0,00;0,00;0,00;26,00;7,00;0,00;40,00;0,00;0,00
2021-08-15;61,00;61,00;15,00;0,00;0,00;31,00;0,00;0,00;0,00;0,00;139,94;122,00;0,00;0,00;0,00;75,08;0,00;0,00;0,00;0,00;16,05
2021-08-22;32,00;32,00;16,00;0,00;0,00;16,00;0,00;0,00;0,00;17,78;64,00;64,00;0,00;0,00;0,00;196,92;32,00;0,00;32,00;16,00;16,00
2021-08-29;48,00;48,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;114,46;81,23;0,00;0,00;0,00;79,20;0,00;0,00;32,00;0,00;16,00
2021-09-05;48,00;16,00;0,00;16,00;0,00;16,00;0,00;0,00;0,00;0,00;92,57;123,43;0,00;0,00;0,00;64,80;0,00;0,00;48,00;0,00;32,00
2021-09-12;18,00;18,00;18,00;18,00;18,00;0,00;0,00;0,00;0,00;18,00;90,00;108,00;0,00;0,00;0,00;115,71;0,00;0,00;73,64;0,00;37,64
